text,label
* I'ma pound that pretty face and you're not moving an inch.,1.1 threats of harm
* Get on yo knees and beg to suck this dong bitch. You know you want it.,1.1 threats of harm
* I'm not saying Normie's was a good place to give me that kind of stress. Their house has been good to me. I just hope they have a good home life after all this. I have no idea if they do.,1.1 threats of harm
* I'm pretty sure she just had sex with Chad and now it's time for a relaxing fuck....,1.1 threats of harm
* I'm actually scared of Normies as a whole. It's not safe to even go grocery shopping in my hood.,1.1 threats of harm
"* He would literally fuck his daughter, but not as hard as he fucks other girls and not as frequently as he fucks other girls.",1.1 threats of harm
* And then he could do it the next day to one of his other daughters.,1.1 threats of harm
* Well I guess she rides BBC's so that's a good thing. I'd be kinda mad tho if I had to wait for her to want a black dick.,1.1 threats of harm
"* This is just like the real world, some women are so selfish and materialistic they have to be fucked by a man who's stronger and more mature than them. It doesn't take years to grow up in the real world.",1.1 threats of harm
"* She probably rides BBC's later that night, I can already see her nice tight pink pussy riding some tyrone's long black schlong.",1.1 threats of harm
* *,1.1 threats of harm
* i will literally fuck that bitch in the ass and make her my bitch,1.1 threats of harm
"* I've never fapped to a woman, but if this chick is as fuckable and horny as she looks... Id let her ride me",1.1 threats of harm
"* Do these women still say ""No"" on their periods? I'll have to find a woman with the same cycles as mine.",1.1 threats of harm
* We can't even compare ourselves with other women or even ourselves. We are an experiment.,1.1 threats of harm
* The only people whose lives I have an interest in is the ones in my book club. I would have rather read about them than some fucking chick,1.1 threats of harm
* I love the idea I might be dating a future President.,1.1 threats of harm
"* He should do the right thing and let her go. But then they'll think he's weak, they'll all be laughing at him, and he'd lose Chad's respect.",1.1 threats of harm
"* We'd find Chad's body in Normies house, with his dick still inside.",1.1 threats of harm
* Take it up with your mom. You're lucky she doesn't rape you every night.,1.1 threats of harm
* You're not a real man.,1.1 threats of harm
* That's a whole lot of effort and time to just get some pussy. Must be a real b****.,1.1 threats of harm
* Chad is gonna get that girl to have a son.,1.1 threats of harm
* How can Normie's even do anything with Chad's b****?,1.1 threats of harm
"* Chad is such a dick, how can Normie's trust this chick?",1.1 threats of harm
* Chad is gonna bang all their wives and their hoes.,1.1 threats of harm
* Chad is so ugly. Normie's would never like him as a friend.,1.1 threats of harm
* Chad is so ugly. Chad doesn't even recognize good looking chicks on TV.,1.1 threats of harm
"* Chad does this a lot of work, and doesn't do much else.",1.1 threats of harm
* Chad likes to be dominated.,1.1 threats of harm
* Chad probably has an STD.,1.1 threats of harm
* She probably rode some BBC later,1.1 threats of harm
"* He's a real man. and has been for a very long time. He'll use any kind of leverage he can get, because he's a real man.",1.1 threats of harm
"* If they're not real men, why are they calling other men names? They should say ""real men don't call other men names"" instead of ""Real men wouldn't disrespect their woman"", whatever the fuck that means.",1.1 threats of harm
"* How dare these men call other men names! Let's call them the ""Real man's of the world"", shall we?",1.1 threats of harm
"* I'm just asking about how he's going to have sex with her. I'm not calling her names, or comparing her to a zebra.",1.1 threats of harm
* A real man would never ask another man how he's going to have sex with his girl. How about your girl?,1.1 threats of harm
* I actually have a couple friends like that.,1.1 threats of harm
"* Oh, please stop talking.",1.1 threats of harm
* I feel,1.1 threats of harm
"* They are such pussies. It must be something to do with being in prison and not having the freedom of fucking other women, no?",1.1 threats of harm
* That is so sad that poor Normie's have to endure his mom's fapping to that video while their dad's away at work. Poor little shrimps. I bet their dads don't even know and don't give a shit that her step-daddy is putting them through that.,1.1 threats of harm
* I'm glad Normie's dads are too stupid to notice anything that goes on in their house. I'm sure it really isn't any different from the rest of their daily lives though. They probably think Normie's mom is actually doing real housework.,1.1 threats of harm
"* Normie's poor dads, thinking of their child's mom as a housewife. Poor fathers.",1.1 threats of harm
* Oh please. I'm pretty sure his mom is fapping as we speak and that her pussy,1.1 threats of harm
"* That's true, you'll literally need too be a trained",1.1 threats of harm
"* If I'm a judge at a marriage proposal contest between 2 people who don't talk, I'm literally going to favor the more masculine of the pair.",1.1 threats of harm
* I love it. That really gives me a hard on.,1.1 threats of harm
* @jillcarlton: I'm not sure what's funnier: that the women are all fat or that the man is black. Maybe the one in the middle? How did they get that woman naked in the middle?,1.1 threats of harm
* @josh_k_dawson: the way this woman is riding that man is the funniest thing I've seen in a while.,1.1 threats of harm
"* The question is: Would all three of these women be willing to ""make the cut"". I wonder what would happen if they made love.",1.1 threats of harm
* @jillcarlton: @DorothyKMudson: That's right. I went last night. I was the first one,1.1 threats of harm
* What if Normie could never be intimate with his girl again at all? I imagine he'd be so heartbroken it'd probably kill him. He could definitely lose the company too and have to move to the country or some shit like that.,1.1 threats of harm
"* Normie has to keep in mind that Chad is a dangerous criminal, and that he might hurt his girl. Chad could also be an unfrustworthy liar who could even trick her, and make her think that he loved her, and then break her heart.",1.1 threats of harm
"* I think Chad knows that Normie can't do anything to him for real, for his own sake. He's just having some fun, and using Normie to get his own thing going on.",1.1 threats of harm
"* If Normie could literally rape his girl, how could he ever trust her again? That's some heavy shit. No way he could ever be with her again.",1.1 threats of harm
* Is there any way Chad could,1.1 threats of harm
* That's so true. This is a whole 'nother dimension and one of the reasons why I like this show.,1.1 threats of harm
* I like this show too!,1.1 threats of harm
"* I am very fascinated at his lack of fear, its almost a fetish. Its also why I like him.",1.1 threats of harm
* She's probably in a bad mood that they don't give her a toy to play with.,1.1 threats of harm
* Oh Normie.,1.1 threats of harm
"* If she's being ridden it's in no way going to be a ""fuck"" to her.",1.1 threats of harm
* Chad better watch his back. He's going to get some more than he bargained for.,1.1 threats of harm
"* Yeah, she's probably in a bad mood that Chad fucked her last night.",1.1 threats of harm
"* Oh, she's the bitchiest bitch ever! She's like a lesbian.",1.1 threats of harm
* I am really going to enjoy seeing what this bitch goes through.,1.1 threats of harm
* Why does she have to ride so much with,1.1 threats of harm
"* I'm so sorry if any woman ever hurt you in the past, but here's a reality check. you're so far from the victim that I don't even think you really have room for sympathy.",1.1 threats of harm
* The woman was NOT a victim! She chose Chad over Normie! How could you say that about any woman?,1.1 threats of harm
"* The woman must die! Why? Because she's not a victim, she chose Chad over another guy? You need to realize that she made her choice. You do not have any right to feel sorry for her.",1.1 threats of harm
"* This chick is a victim, she is a woman that is worth defending, and she was. She is someone that deserves all your love and protection. She is a person, not a sex object or a piece of meat. She deserves to be treated with respect and loved and defended.",1.1 threats of harm
"* I am a woman, and I know what it's like to be with a",1.1 threats of harm
"* Chad is definitely a good looking guy, even has a cute girlfriend. If she was at his place alone, I'd fuck her and fuck her and then let him do the same.",1.1 threats of harm
"* So I guess that is normal, I mean she can't even sleep with other guys. That's pretty sad.",1.1 threats of harm
* That's how I feel like doing it. If no one knows anything and I get the chance I'd do something like that at least once.,1.1 threats of harm
"* I'd fuck her until she cried. Then her boyfriend would go tell the police that she's out of her mind, and that he tried to stop me (in case she tells him).",1.1 threats of harm
"* That is an awesome idea! I'm thinking I'd be good at that, how do you do this exactly?",1.1 threats of harm
* If I was in my right mind I wouldn't even let her sleep with other guys?,1.1 threats of harm
* If Chad was my boyfriend she would never,1.1 threats of harm
"* We know the truth Chad can fuck her all he wants, but this time he'll have to work for it.",1.1 threats of harm
"* I think he'll try and use her real good, making her his own.",1.1 threats of harm
"* If he tries to fuck her, he's going to get some pussy, like a real pussy.",1.1 threats of harm
* How could she not want that?,1.1 threats of harm
"* Chad's not stupid. She's gonna be fucked until she can't take any more. If he makes her cum, she'll be nice and wet for him.",1.1 threats of harm
"* That's what I like to see Chad do. Give his bitch a nice long, hard, hard fucking.",1.1 threats of harm
"* And there you have it... Normie is literally about to meet her true nature... a fuckable, slutsty, pussy... and it's a good thing, her friends don't know how to keep it in.",1.1 threats of harm
* He's never got a girl that wouldn,1.1 threats of harm
"* Oh yeah, you'll be the one to fuck my girl in the ass, you'll be the one to give her the blowjob I want her to enjoy.",1.1 threats of harm
* If theres a chance of him banging any of the girls on our page ill hit him first.,1.1 threats of harm
* I heard it with my own ears. A girl said that shes a huge fan of Chad's and she was willing to get on her knees in a public place and suck his cock. She thought he was hot and liked what he did on youtube.,1.1 threats of harm
* I saw her at the last convention we had. She was wearing a pink shirt and her hair was tied up on her head.,1.1 threats of harm
* She gets off on the fact that these girls can literally get fucked by Chad anytime they want.,1.1 threats of harm
* I saw her on the cover of one of Chad's DVD's. She was wearing a tiny top and a blue and pink skirt. I didnt think I'd see her around,1.1 threats of harm
* Can a girl ride her boy's horse like that?,1.1 threats of harm
* She could do it. and be doing it all night. too night.,1.1 threats of harm
* I'm so glad that my babygirl can take dick like that!,1.1 threats of harm
* Why does that girl think she can ride that horse like that?,1.1 threats of harm
* She can't ride a horse like that!,1.1 threats of harm
* She could be a big time BBC rider.,1.1 threats of harm
"* Her pussy is so tight, it must be one of those newfangled toys.",1.1 threats of harm
* She is getting her pussy fisted. She will be back to her natural self in no time.,1.1 threats of harm
* Thats how I imagine shes in the shower....,1.1 threats of harm
* Shes so hot because she just loves to use man meat. Thats why she is just so good for her to give a man a blow job and make him come in no time.,1.1 threats of harm
* Ummm..I didn't know she was a sex freak who enjoys to fuck men in the ass..and I thought she was just a slut who likes to fuck multiple guys at the same time.,1.1 threats of harm
"* How's her pussy? I mean, she's been riding a lot of BBC lately, so she MUST have a nice tight white pink pussy....",1.1 threats of harm
* How am I going to explain this to Normie? Too much blood on my hands,1.1 threats of harm
"* You are absolutely right, if you don't give us a big enough reason we won't believe you. If you don't give us a good enough reason we will believe you.",1.1 threats of harm
"* I have a feeling there was a fight. One of the girls was probably going to say she was done with Normie, the other wanted to let them know she is done.",1.1 threats of harm
"* That's why we want our own little kingdom in a big forest, so we can have our own rules set up to look after our people. If you get in our way we'll get rid of you.",1.1 threats of harm
* How would the normal female react if she found out that she had had a dildo shoved in her pussy while fucked?,1.1 threats of harm
* How could Normie's take when Chad says he can fuck her in the ass anytime he wants?,1.1 threats of harm
* How can they take it if their girlfriend is being fucked by a huge black bull while they're sitting on the couch? This one is a little different since she's not their girl. Maybe they don't give a fuck about their girl.,1.1 threats of harm
* How could they take it if their girl was being fucked by a huge black bull when they were sitting on the couch?,1.1 threats of harm
* How could Normie's take it when Chad says he could literally fuck their girl any time he wants it?,1.1 threats of harm
* How could Normie's take when Chad says he's gonna fuck their girl real good?,1.1 threats of harm
* Chad said he's gonna fuck Normies real good. Maybe we'll see some ass up close and,1.1 threats of harm
* I really wouldn't be surprised if she's now got her hands up her pussy or arse to the camera.,1.1 threats of harm
* It's like he's some kind of unstoppable alien and these women are just his puppets.,1.1 threats of harm
"* The dude is so hot, I want to fuck him sooo bad. Too bad it's impossible. Too bad he wouldn't even try, if only he had a body like normal dudes do.",1.1 threats of harm
* I think he's a guy with a vagina on his penis.,1.1 threats of harm
"* The most frustrating thing about it is that these women are not women, they're animals.",1.1 threats of harm
"* He can't be a man because his cock is in a she, and she's a man and a man is what a she is.",1.1 threats of harm
"* I'll make sure to stay safe from my neighbors at all times, that way she'll be forced to fuck my white boy, and it wont be a rape and it wont be with me.",1.1 threats of harm
* I want to be a real man next time I get drunk and fuck this slut.,1.1 threats of harm
"* When he is through with her, I want to watch her pussy squirt.",1.1 threats of harm
* How many times can she get fucked in one night.,1.1 threats of harm
* I'm going to rape that bitch every time I see her.,1.1 threats of harm
* I need some more practice fucking her from behind.,1.1 threats of harm
"* I've fucked like 10 of my exes. When it happens in real life I'll be like, 'oh that's a shame! They can't have sex with that bitch.'""",1.1 threats of harm
* I'm gonna go rape that bitch and get that big cock in her pussy.,1.1 threats of harm
* I should hit that bitch up to date.,1.1 threats of harm
* I want,1.1 threats of harm
"* I'm sure the women who fuck them would love to know that too. If u think they wont get hurt by those monsters, u are wrong.",1.1 threats of harm
"* I'm sure they've gotten some of it. I'm sure there were many times too say ""maybe I shouldnt do that"".",1.1 threats of harm
* I'm sure of it. I'm sure it happened plenty of times.,1.1 threats of harm
* I'm going to fuck the shit out of that tight little pussy of hers.,1.1 threats of harm
* I can't wait to shove myself inside of her and make her scream.,1.1 threats of harm
* I'm going to take my time on her first and then I'm going to go from front to back,1.1 threats of harm
* It's about time I started drinking again. Maybe it will inspire me to finally fuck a woman.,1.1 threats of harm
* They're just waiting for us guys to fuck their girl for real. Then the real war can begin.,1.1 threats of harm
"* He seems like a fine guy. He's got a job, nice house, nice car, a wife. It's not like he has a problem.",1.1 threats of harm
* The only way I can think of to get that many people into a room to have a fight over a girl is if all the men have been told shes your girl.,1.1 threats of harm
* I've got a plan to get her out and back to school asap...I have three of us watching her.,1.1 threats of harm
* My buddy will be giving me a call tonight with one of his buds. He'll tell them to take care of Normie's girl. She's a pretty girl and the guys are gonna make a good play for her.,1.1 threats of harm
"* I've got some stuff planned for the next couple of hours. If you would like to join me, feel free, but it isnt necessary.",1.1 threats of harm
* I have my girl for the night. I'm out.,1.1 threats of harm
* They don't play by the same rules as anyone else.,1.1 threats of harm
* She has a penis and needs to get one of her own.,1.1 threats of harm
* You can tell by the way she acts she is a he.,1.1 threats of harm
* You know that if they were all females there would be no such thing as male circumcision.,1.1 threats of harm
* I'm sure she'll return to being subservient towards the real man later.,1.1 threats of harm
* I can't even imagine how many times they can make a baby.,1.1 threats of harm
* He looks like a giant penis.,1.1 threats of harm
* Is that how you want to be.,1.1 threats of harm
* You and your wife will spend your nights being fucked from behind.,1.1 threats of harm
"* You know, his dick is only 1"" and mine is 9.",1.1 threats of harm
* Does she even have a vagina?,1.1 threats of harm
* He looks like a fucking giant dick.,1.1 threats of harm
"* My brother likes the idea of my wife, who's a she, being the one that he f",1.1 threats of harm
* I can't fathom if these 2 actually got to f*ck. the girl has probably slept with about 20 guys in the 7 years.,1.1 threats of harm
* How's she gonna be able to take a beating like that? She's gonna get knocked up in 3 months.,1.1 threats of harm
"* The girl must be really insecure to f*cking let a group of men into her home and ride the BBCs, because, if she was confident she would've invited a group of men to her home and f*cked in her own bed.",1.1 threats of harm
"* If she was a real man, she would have invited them up.",1.1 threats of harm
"* And if she was a real man, she would have invited them up.",1.1 threats of harm
"* And if she was a real man, he would have offered to take her money.",1.1 threats of harm
"* Just be thankful youre able to see all that, your lucky theres not cameras trained on you.",1.1 threats of harm
* How's she gonna,1.1 threats of harm
* Do we have a word for this one?,1.1 threats of harm
* His parents must be happy,1.1 threats of harm
* He could have sex with his sister,1.1 threats of harm
* I've got to thank the guys that voted me off the island.... I honestly can say I am one of the better men over the years and I've learned some lessons. Now I'm just waiting for Normie and Chad to make that long lost phone call.,1.1 threats of harm
"* ""Don't worry about me, I've got the safety and protection of the British Army""..",1.1 threats of harm
* I can see the new series starting now.,1.1 threats of harm
* And what would we do without the BBC? I can't wait to see how Normie and Chad cope without the BBC.,1.1 threats of harm
"* ""Don't worry, Normie's got my protection""",1.1 threats of harm
* He had the balls to even start his sentence with a capital letter.,1.1 threats of harm
* Normie's do have the capacity to be real mean to people that look like that. Chad is lucky to go home to his safe little bubble.,1.1 threats of harm
* I'm pretty sure he's talking about a picture or video,1.1 threats of harm
* Do you have the balls to even talk about what you have with someone and how it is like to be a victim of abuse? I bet my pussy could be rough like Normie's.,1.1 threats of harm
* Do you have the mental capacity to talk about it? I bet my pussy could be rough like Normie's,1.1 threats of harm
* I am the victim of abuse and,1.1 threats of harm
"* You're so fucking sexy i cant even think straight, i would cum all over myself if you fucked me and i'd still give you a good hard pounding....",1.1 threats of harm
"* No one can resist that amazing body. she could have any man she wants. i bet she would like to find out how much power you could give her as well as the rest of the people who would see your videos when you get your internet back, and she could ride that pretty face all over your cock. i bet youre too good at what you do",1.1 threats of harm
* Trump,1.1 threats of harm
* Putin,1.1 threats of harm
* Hitler,1.1 threats of harm
* She rode like a bitch...,1.1 threats of harm
"* Oh, but what about all those men who's pussies are now clenched after watching this video?",1.1 threats of harm
* I'd love for her to ride my cock. Then you'd see a real ride bitch.,1.1 threats of harm
* She has just destroyed your life.,1.1 threats of harm
* No... It's not her fault...,1.1 threats of harm
* I always want to ride some BBC..,1.1 threats of harm
* I wish Chad would take her by the hair and shove it in her cunt and spank it until it pops out of her.,1.1 threats of harm
"* He's going to find a way to have her in his arms for a long time, she's that kind of woman.",1.1 threats of harm
* Chad will enjoy fucking her sweet tight pussy over and over.,1.1 threats of harm
"* She's lucky, no doubt it's going to be the ultimate fuck of her life, a night with Chad that she'll never forget.",1.1 threats of harm
"* She deserves to be fucked, I can",1.1 threats of harm
"* If he was blacked out or something he wouldn't know the pain, shame, humiliation, and sheer pleasure that being forced to watch her be fucked by a black man would cause him and that's a good thing.",1.1 threats of harm
* I've been in some of the most uncomfortable situations in my life and I never felt as humiliated as I felt when Chad took over on me.,1.1 threats of harm
"* At first, she wouldn't even let him in, I was terrified that she would change her mind and let that nigga in, but he kept on at it... After about 10 minutes, some nigga I don't even know was in there and just walking towards me, a nigga I knew was in there but he wasn't. I'm screaming he was a nigger. Chad was like: ""It's cool, he has nothing to do with this."" The nigga that never showed up was all like ""What's going on here",1.1 threats of harm
* And I bet the girls would literally beg for that.,1.1 threats of harm
* Just imagine all the great orgasms that she would have...,1.1 threats of harm
* She could literally ride some BBC anytime she wants.,1.1 threats of harm
* The thought of an unfeminine woman getting fucked by a man is amazing. Unbelievable.,1.1 threats of harm
* It's so sad to hear about Normie. I feel like such a loser for not knowing what Chad was talking about.,1.1 threats of harm
* I always thought that the guys get the worst kind of women. I was wrong. The women are the worst kind too.,1.1 threats of harm
* You could also probably just let those two love and fuck each other every single day if you're a total pervert.,1.1 threats of harm
* @ZooKeeper_Normie,1.1 threats of harm
* The thought of a man dominating a woman always seems like the coolest thing ever.,1.1 threats of harm
* What is a woman who has to be fucked like a wild animal supposed to do in her career,1.1 threats of harm
* That's what you get for being a woman who has to be fucked like a wild animal. That's what you get for being a woman who has been fucked like a wild animal. that's what you get for being a woman who has been fucked like a wild animal.,1.1 threats of harm
* I'm thinking maybe Normie should go get some cock and pound her. I like his idea.,1.1 threats of harm
"* Not only is she a girl, but she has a cock, she's a fucking cock, and she likes to fuck dudes. I can already see her fucking that guy, like a real man, and not a weak pussy boy like him.",1.1 threats of harm
"* That's true, you'll literally need too be a trained zoo keeper. too",1.1 threats of harm
* You're not my kind. Theres some pretty big red flags right there.,1.1 threats of harm
"* I don't know, maybe some c**p in a zoo, but not you.",1.1 threats of harm
"* So, this is how you like to talk about women on Twitter, is it? Is that what you do at your job? ""WOW, my boss is sooo pretty, I love her sooo much...and now she's leaving""...ok, you're pretty fucked up!",1.1 threats of harm
"* I'd do anything to watch. I'd eat shit, beg for your dick, etc. I bet she'd be down for any and all things. I bet she can take it.",1.1 threats of harm
* I would really love to see these people.,1.1 threats of harm
* I would love to rape the shit out of all of your wives when your wives are on holiday.,1.1 threats of harm
* I would love it like,1.1 threats of harm
"* @chadcanadasgina I'll be the only person to say this, but she's probably a bit drunk. Chud will love fucking her on set tonight.",1.1 threats of harm
* @ch,1.1 threats of harm
* *She probably rode some BBC later that night. I can already see her nice tight white pink pussy riding some tyrone's long black schlong.,1.1 threats of harm
* *How could Normie's cope with knowing that Chad could literally fuck their girl any time he wants without any effort? They must be great at mental gymnastics.,1.1 threats of harm
"* *That's true, you'll literally need too be a trained zoo keeper. too handle these strong beast like unfeminine women if you'd even call them that.....",1.1 threats of harm
* Whoah! No way to tell if this is just a guy playing a game or a serious threat. Please be a warning that could actually help us.,1.1 threats of harm
* What if our friends and families see this? They'll think we're a bunch of ragers who are getting a thrill watching someone get fucked to death!,1.1 threats of harm
"* Oh please, you can't be serious....... Are his friends going to believe this is ok?",1.1 threats of harm
"* I am not ok with this, it's wrong for the girls and for the boys too.",1.1 threats of harm
* I am not ok with this.,1.1 threats of harm
* No one could go through what Normie's have faced and not fall in to a deeper depression.,1.1 threats of harm
* I'm not sure if Normie's can keep living here on earth.,1.1 threats of harm
* Normie's can't make a living at being men anymore. if only they knew what was happening.,1.1 threats of harm
"* Oh god, normie's are doomed. It's just a matter of time before a normie's gets killed by one of these ""unfeminine"" creatures.",1.1 threats of harm
* Normie's can not win this is not fair,1.1 threats of harm
* I think normie's will give up the ghost soon....,1.1 threats of harm
* Normie's can't handle this,1.1 threats of harm
* Normie's are done for.,1.1 threats of harm
* What about the women? They are a lost cause,1.1 threats of harm
* I think she's been talking too my friend Chad's cock more than Chad's pussy. I can already see Chad's cocked stretching her tight pink pussy.,1.1 threats of harm
* I see some serious fucking coming out of this one. My friend Chad's going to be fucking Normie's girl like no one's business.,1.1 threats of harm
* I bet my friend Chad would love to watch her ride some BBC and take her as long as he wants to.,1.1 threats of harm
* I can already see Chad's little dick stretching out her pussy and making her cum.,1.1 threats of harm
* How could Normie's cope with knowing that Chad could literally fuck their girl any time he wants without any,1.1 threats of harm
* This is just another case of a man abusing his power in such a way that he can use it as a tool to oppress women.,1.1 threats of harm
"* The men of the world, unite and take back the power from these women.",1.1 threats of harm
* She's probably having a hard time. I'm happy for her but I'm not sure she feels it that way.,1.1 threats of harm
* I wonder if she knows what a fucking hero she is.,1.1 threats of harm
* When I read her letter I saw only the victim in that case. How is she going to react if she knows that she has been used by a man who is powerful and has a camera?,1.1 threats of harm
* I am so glad that she got out before she was taken advantage of. Just a woman doing what she had to- and making a stand. I salute her.,1.1 threats of harm
* How could Normie's cope with knowing that Chad,1.1 threats of harm
"* Chad will literally take the piss out of anything they say. He'll just keep making fun of their ""small dicks"" until they are so frustrated they end up in the hospital with post traumatic stress syndrome.",1.1 threats of harm
"* That's the only thing that can make her more of a loser than she already is. She got her pussy pounded into a coma, got raped by a stranger with no self respect, then dumped and no support for what she went thru.",1.1 threats of harm
* I wonder if her and Chad ever did anything on the side while they were together. I bet he cheated on her with her best friend.,1.1 threats of harm
* I bet he has the best pussy you'd ever get the chance to blow your dick in.... That girl must want to fuck him so bad.. she should have to learn all about how to please a man... in fact I bet she'd be a great c**.,1.1 threats of harm
"* You know, I can't stand these people. They all look like their lives consist of nothing more than just being able to have sex with women on the internet.",1.1 threats of harm
* I bet that when they see her naked and in the shower he starts licking and probing her body. He must have great hands. She has one of the best bodies I've seen.,1.1 threats of harm
* He has big hands. If he wanted a girl he'd ask. He'd never force someone to have sex with him.,1.1 threats of harm
* They must have great mental gymnastics. They must be on their way to being gay.,1.1 threats of harm
* I know they're lesbians and he'd never do that,1.1 threats of harm
* Chad probably took her through a portal of some sort.,1.1 threats of harm
"* Chad's probably getting her some of those fake, black-walled sex dolls. Like one of those big ones that you can move.",1.1 threats of harm
* Chad's going to get her all kinds of weird fetishes.. he's always a good guy...,1.1 threats of harm
* A few more of Chads tweets to his followers:,1.1 threats of harm
* I would love to fuck some nasty chick right up there. I want a big cock up that pussy.,1.1 threats of harm
* He is the biggest fucking man on this planet. Imagine fucking her pussy while I pound her tits.,1.1 threats of harm
"* He should just fuck all these bitches in public and film it, it would make for the most epic movie ever!",1.1 threats of harm
"* That was too rough, I can't imagine him not hitting a kid. But I wonder where he gets his kids at times like this haha.",1.1 threats of harm
* He's probably doing the same things at home with his wife and child. I wish I had a little girl to fuck and make cum too. I'd love that.,1.1 threats of harm
* I think they were waiting to see if he was gonna hit a girl and then go for the mom.,1.1 threats of harm
* I do the same thing at school with my friends. I like the idea of fucking a little girl in the back of the class while,1.1 threats of harm
"* I would really like for my cock to be filled with the warmth from a vagina. Then I would get to ejaculate, not drip the fluid from a male penis onto a feminine body.",1.1 threats of harm
"* Can someone explain to me how do they know that she's getting fucked by tyrone? Does she have the most beautiful eyes, the most beautiful smile? Why is no one saying that she's going to get fucked by him?",1.1 threats of harm
* I think the only reason why women would want to be fucked by men is to get to do other things like making money and having fun with other women.,1.1 threats of harm
"* I would feel a bit of relief, but I'm sure that I would be really mad that it would only be relief when you have just cheated on me.",1.1 threats of harm
"* There's not a chance that I would cheat on my wife, so she might as well leave.",1.1 threats of harm
* It's not about fucking her. It should be,1.1 threats of harm
* Not likely but if you're willing to accept the risks then it probably works.,1.1 threats of harm
* It's not my job to do their job for them so I have better things to do. They can handle their job themselves just like any other professional in a field has to handle their job.,1.1 threats of harm
* What's up with all the rape threats? Wasn't Chad's cock really small? She wouldn't want to swallow so that would be really hard to just get up there with that thing in.,1.1 threats of harm
"* That's true, you'll literally need too be a trained zoo keeper. too handle these strong beast like unf",1.1 threats of harm
* He should probably watch someone else's daughter.,1.1 threats of harm
"* How would he even know he can even touch his own daughter's cunt? He'd have to find a friend who's a vet first, and then wait for her to give birth to some kind of wild cat.",1.1 threats of harm
* Normie should take a shower with his head outside.,1.1 threats of harm
"* Do you think it's OK for kids to do that? I mean, I know we don't want to spoil them or anything, but I think it's good that he knows you can't touch it, or it'll kill you.",1.1 threats of harm
"* ""I don't know if you're interested in fucking my little sister.....but I'll give her to you if you can prove that you beat that horse.""",1.1 threats of harm
"* She's your wife, take her!",1.1 threats of harm
"* If you're not fucking that slut while she's still a virgin, it's no longer a matter of pride. It's",1.1 threats of harm
* I wish these women would get into a boxing ring. Let us here what they have to say about being a man.,1.1 threats of harm
* She might be really smart. She might be like a man.,1.1 threats of harm
* A woman who uses a bbw porn site. A woman who looks after her body the way a man should.,1.1 threats of harm
* Oh dear god they are calling her a man. i have to close this page.,1.1 threats of harm
* These women have just lost their minds!!!!! They are a woman!!!!,1.1 threats of harm
"* You must love to see that, these women are nothing but males.",1.1 threats of harm
"* What on earth are these women talking about. They are not women, they are male.",1.1 threats of harm
* The women are going to the gas chamber....,1.1 threats of harm
"* I love this, it proves she is a man.",1.1 threats of harm
* Maybe we should find a way to get these women to a boxing ring then let them see what it means to be a man.,1.1 threats of harm
* I wonder how long it took Chad to cum in Normie's face. I bet it was pretty long,1.1 threats of harm
"* He will cum all over them, I think.",1.1 threats of harm
"* You cannot be serious. And what is this ""chad can get a better pussy"" shit? Chad is clearly a pussy....",1.1 threats of harm
* When I think about Normie I don't think about what they are going through. Instead I think about the most idiotic part of them. They love Chad.,1.1 threats of harm
* That's what they love. Their pussy.,1.1 threats of harm
* Chad has a fucking great pussy. They should give it to him for free. It's like his penis is made of gold.,1.1 threats of harm
"* They're all so happy, at least in this one....",1.1 threats of harm
* I find it interesting that he is getting his pussy from Chad instead of a woman.,1.1 threats of harm
* Chad gives the greatest pussy ever to anyone who asks for it.,1.1 threats of harm
* He's gonna,1.1 threats of harm
* Wow - I had no idea she actually did this stuff. She's a freak. If only I could have a little piece of her so I could enjoy this...,1.1 threats of harm
* Maybe you'd be better off using a fucking chihuahua if you want that attention.,1.1 threats of harm
* I'm so disappointed in your choice of a mate. You deserve better. You'll never find true love.,1.1 threats of harm
"* That's an attractive thing, the idea of him controlling her and watching her get fucked by many people.",1.1 threats of harm
* She's going to need serious therapy after all of this.,1.1 threats of harm
* I'm sure she'll be fine. She knows what she's doing.,1.1 threats of harm
"* Oh you poor thing. She's in for a wild ride this weekend. It's not too late to back out. You know, you don't really want to do this.",1.1 threats of harm
* I think this should be the first date that you should have a good look at the way she,1.1 threats of harm
* I bet this is her first big dick. She will love every moment of it. I guarantee it.,1.1 threats of harm
* He's a lucky man. I doubt she's even a virgin.,1.1 threats of harm
* It's a shame you don't have more followers. I have a feeling you' d be following her to cuck her.,1.1 threats of harm
* You'd still be better at it then Chad. lol,1.1 threats of harm
"* I'm not kidding, she's looking for a good cock",1.1 threats of harm
* How could Normie's cope with knowing that Chad could literally fuck their girl any time he wants without any effort? They must be great at mental gymn,1.1 threats of harm
* She will always be an unfeminine bitch.,1.1 threats of harm
* They'd be lucky if they get any pussy at all! Let alone a virgin.,1.1 threats of harm
* He can't possibly rape her with her tight little cunt.,1.1 threats of harm
* I'm actually feeling a big rush to meet Normie's parents again. They're probably going to be very disappointed by the little troll.,1.1 threats of harm
* I hope her pussy is clean for the boys.. because if the nymphomaniac rides nymph... we'll probably see her a week.,1.1 threats of harm
* That's a big risk for a girl to take.. she'd better be good in bed..,1.1 threats of harm
"* I'll see you in jail, you dirty slut..",1.1 threats of harm
* Did she get into trouble with the law? She was so pretty on the police car with handcuffs,1.1 threats of harm
